2024-08-06 13:58:44.314 | ERROR    | 4196:18368 | nxpy.service.service_player:error:82 - quant_clearer [WinError 3] 系统找不到指定的路径。: '/media/yimt/e/temp/futurequant/out'
                        LEFT JOIN (SELECT t.HistoryNo, t.TradingDay, SUM(IFNULL(IF((t.Direction = '0' AND t.OffsetFlag = '0') OR (t.Direction = '1' AND t.OffsetFlag = '1'), t.Price * t.Volume * t.VolumeMultiple, 0), 0)) AS TodayBuyCapital, SUM(IFNULL(IF((t.Direction = '0' AND t.OffsetFlag = '1') OR (t.Direction = '1' AND t.OffsetFlag = '0'), t.Price * t.Volume * t.VolumeMultiple, 0), 0)) AS TodaySellCapital FROM quant.t_Future_QuantTrade t WHERE t.HistoryNo = %s GROUP BY t.HistoryNo, t.TradingDay) tt ON (t.HistoryNo = tt.HistoryNo AND t.TradingDay = tt.TradingDay)
                        GROUP BY t.HistoryNo, t.TradingDay]
2024-08-12 15:15:36.370 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.deal_future_quant_data.6] = [DELETE FROM quant.t_Future_QuantPosition WHERE HistoryNo = %s]
2024-08-12 15:15:36.413 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.deal_future_quant_data.7] = [INSERT INTO quant.t_Future_QuantPosition(HistoryNo,TradingDay,ExchangeID,InstrumentID,InstrumentName,FullInstrumentID,SpecInstrumentID,PosiDirection,HedgeFlag,PositionDate,Position,YdPosition,OpenVolume,CloseVolume,VolumeMultiple,OpenAmount,CloseAmount,PositionCost,PreMargin,UseMargin,ExchangeMargin,Commission,CloseProfit,PositionProfit,SettlementPrice,LastSettlementPrice,OpenCost,CloseProfitByDate,CloseProfitByTrade,TodayPosition,MarginRateByMoney,MarginRateByVolume,Profit,TodayProfit,TodayBuyCapital,TodaySellCapital,BuyCapital,SellCapital,ReturnRatio,ContributionRatio)
                        SELECT t.HistoryNo, t.TradingDay, t.ExchangeID, t.InstrumentID, t3.InstrumentName AS InstrumentName, CONCAT(t.InstrumentID, '.', t.ExchangeID) AS FullInstrumentID, CONCAT(t.InstrumentID, '.', t.ExchangeID) AS SpecInstrumentID, t.PosiDirection, t.HedgeFlag, t.PositionDate, t.Position, t.YdPosition, t.OpenVolume, t.CloseVolume, t.VolumeMultiple, t.OpenAmount, t.CloseAmount, t.PositionCost,
                            t.PreMargin, t.UseMargin, t.ExchangeMargin, t.Commission, t.CloseProfit, t.PositionProfit, t.SettlementPrice, t3.LastSettlementPrice, t.OpenCost, t.CloseProfitByDate, t.CloseProfitByTrade, t.TodayPosition, t.MarginRateByMoney, t.MarginRateByVolume, t.CloseProfit + t.PositionProfit AS Profit, t.CloseProfit + t.PositionProfit - IFNULL(t4.CloseProfit, 0) - IFNULL(t4.PositionProfit, 0) AS TodayProfit, IFNULL(t5.TodayBuyCapital, 0) AS TodayBuyCapital, IFNULL(t5.TodaySellCapital, 0) AS TodaySellCapital, IFNULL(t5.BuyCapital, 0) AS BuyCapital, IFNULL(t5.SellCapital, 0) AS SellCapital, IF(IFNULL(t5.BuyCapital, 0) = 0 , 0, (t.CloseProfit + t.PositionProfit) / t5.BuyCapital) AS ReturnRatio, IF(t6.AbsProfit = 0, 0, (t.CloseProfit + t.PositionProfit) / t6.AbsProfit) AS ContributionRatio
                            FROM quant.t_future_simtestposition t
                            JOIN quant.t_future_simtestinfo t2 ON (t.HistoryNo = t2.HistoryNo)
                            JOIN quant.t_future_quantmarketdata t3 ON (t.TradingDay = t3.TradingDay AND t.ExchangeID = t3.ExchangeID AND t.InstrumentID = t3.InstrumentID)
                            LEFT JOIN quant.t_future_simtestposition t4 ON (t.HistoryNo = t4.HistoryNo AND t3.LastTradingDay = t4.Tradingday AND t.ExchangeID = t3.ExchangeID AND t.InstrumentID = t4.InstrumentID AND t.PosiDirection = t4.PosiDirection AND t.HedgeFlag = t4.HedgeFlag)
                            LEFT JOIN (SELECT t1.HistoryNo, t1.TradingDay, t1.ExchangeID, t1.InstrumentID, t1.HedgeFlag, SUM(IF(t1.TradingDay = t1.TradeDay, 1, 0) * IF(t1.Direction = '0', 1, 0) * t1.Volume * t1.Price * t1.VolumeMultiple) AS TodayBuyCapital, SUM(IF(t1.Direction = '0', 1, 0) * t1.Volume * t1.Price * t1.VolumeMultiple) AS BuyCapital, SUM(IF(t1.TradingDay = t1.TradeDay, 1, 0) * IF(t1.Direction = '1', 1, 0) * t1.Volume * t1.Price * t1.VolumeMultiple) AS TodaySellCapital, SUM(IF(t1.Direction = '1', 1, 0) * t1.Volume * t1.Price * t1.VolumeMultiple) AS SellCapital
                                        FROM (SELECT t2.HistoryNo, t1.TradingDay, t2.TradeID, t2.TradingDay AS TradeDay, t2.TradeDate, t2.TradeTime, t2.ExchangeID, t2.InstrumentID, t2.Direction, t2.HedgeFlag, t2.Volume, t2.VolumeMultiple, t2.Price, t2.Commission, t2.OrderLocalID, t2.OrderSysID
                                                FROM (SELECT tm.TradingDay FROM quant.t_future_simtestinfo ti, quant.t_future_quantmarketdata tm WHERE ti.HistoryNo = %s AND tm.ExchangeID = 'SHFE' AND tm.Tradingday >= ti.SetMDBeginDate AND tm.TradingDay <= ti.SetMDEndDate) t1, quant.t_future_simtesttrade t2
                                                WHERE t2.HistoryNo = %s AND t1.TradingDay >= t2.TradingDay) t1, quant.t_future_quantmarketdata t2
                                        WHERE t1.TradingDay = t2.TradingDay AND t1.ExchangeID = t2.ExchangeID AND t1.InstrumentID = t2.InstrumentID
                                        GROUP BY t1.HistoryNo, t1.TradingDay, t1.ExchangeID, t1.InstrumentID, t1.HedgeFlag) t5 ON (t.HistoryNo = t5.HistoryNo AND t.TradingDay = t5.TradingDay AND t.ExchangeID = t5.ExchangeID AND t.InstrumentID = t5.InstrumentID AND t.HedgeFlag = t5.HedgeFlag)
                            JOIN (SELECT t.HistoryNo, t.TradingDay, SUM(ABS(t.Profit)) AS AbsProfit FROM (SELECT t.HistoryNo, t.TradingDay, t.CloseProfit + t.PositionProfit AS Profit FROM quant.t_future_simtestposition t WHERE t.HistoryNo = %s) t GROUP BY t.HistoryNO, t.TradingDay) t6 ON (t.HistoryNo = t6.HistoryNo AND t.TradingDay = t6.TradingDay)
                            WHERE t.HistoryNo = %s]
2024-08-12 15:15:37.300 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.deal_future_quant_data.8] = [DELETE FROM quant.t_Future_QuantProfit WHERE HistoryNo = %s]
2024-08-12 15:15:37.345 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.deal_future_quant_data.9] = [INSERT INTO quant.t_Future_QuantProfit(HistoryNo, ExchangeID, InstrumentID, InstrumentName, FullInstrumentID, SpecInstrumentID, PosiDirection, HedgeFlag, TradingCount, TradingFee, Profit, BuyCapital, SellCapital, ReturnRatio, ContributionRatio)
                        SELECT t.HistoryNo, t.ExchangeID, t.InstrumentID, t.InstrumentName, t.FullInstrumentID, t.SpecInstrumentID, t.PosiDirection, t.HedgeFlag, tradingCount, tradingFee, t.Profit, t.BuyCapital, t.SellCapital, IF(t.ReturnBase = 0, 0, t.Profit / t.ReturnBase) AS ReturnRatio, 0 AS ContributionRatio
                        FROM(
                            SELECT t.HistoryNo, t.ExchangeID, t.InstrumentID, t3.InstrumentName, t.FullInstrumentID, t.SpecInstrumentID, t.PosiDirection, t.HedgeFlag, IFNULL(t2.TradingCount, 0) AS TradingCount, IFNULL(t2.TradingAmount, 0) AS TradingAmount, IFNULL(t2.BuyCapital, 0) AS BuyCapital, IFNULL(t2.SellCapital, 0) AS SellCapital, IFNULL(t2.TradingProfit, 0) AS TradingProfit, IFNULL(t2.TradingFee, 0) AS TradingFee, IFNULL(t2.TradingProfit, 0) - IFNULL(t2.TradingFee, 0) AS Profit, CASE WHEN t.PosiDirection = '2' THEN IFNULL(t2.BuyCapital, 0) WHEN t.PosiDirection = '3' THEN -1 * IFNULL(t2.SellCapital, 0) ELSE 0 END AS ReturnBase
                            FROM
                                (SELECT DISTINCT t.HistoryNo, t.ExchangeID, t.InstrumentID, t.FullInstrumentID, t.SpecInstrumentID, t.PosiDirection, t.HedgeFlag
                                FROM quant.t_Future_QuantPosition t
                                WHERE t.HistoryNo = %s) t
                                LEFT JOIN (SELECT t.HistoryNo, t.ExchangeID, t.InstrumentID, t.PosiDirection, t.HedgeFlag, SUM(tradingCount) AS TradingCount, SUM(tradingAmount) AS TradingAmount, SUM(t.BuyCapital) AS BuyCapital, SUM(t.SellCapital) AS SellCapital, SUM(tradingProfit) AS TradingProfit, SUM(tradingFee) AS TradingFee
                                FROM
                                (SELECT t.HistoryNo, t.ExchangeID, t.InstrumentID, CASE WHEN (t.Direction = '0' AND t.OffsetFlag = '0') OR (t.Direction = '1' and t.OffsetFlag != '0') THEN '2' WHEN (t.Direction = '1' AND t.OffsetFlag = '0') OR (t.Direction = '0' and t.OffsetFlag != '0')  THEN '3' ELSE 0 END AS PosiDirection, t.HedgeFlag, 1 AS TradingCount, tradingAmount, CASE WHEN t.Direction = '0' THEN 1 WHEN t.Direction = '1' THEN 0 ELSE 0 END * t.TradingAmount AS BuyCapital, CASE WHEN t.Direction = '0' THEN 0 WHEN t.Direction = '1' THEN 1 ELSE 0 END * t.TradingAmount AS SellCapital, CASE WHEN t.Direction = '0' THEN -1 WHEN t.Direction = '1' THEN 1 ELSE 0 END * t.TradingAmount AS TradingProfit, tradingFee
                                FROM quant.t_Future_Quanttrade t
                                WHERE t.HistoryNo = %s) t
                                GROUP BY t.HistoryNo, t.ExchangeID, t.InstrumentID, t.PosiDirection, t.HedgeFlag) t2 ON (t.HistoryNo = t2.HistoryNo AND t.ExchangeID = t2.ExchangeID AND t.InstrumentID = t2.InstrumentID AND t.PosiDirection = t2.PosiDirection AND t.HedgeFlag = t2.HedgeFlag)
                                LEFT JOIN(SELECT t.HistoryNo, t.ExchangeID, t.InstrumentID, t.InstrumentName, t.PosiDirection, t.HedgeFlag
                                FROM quant.t_Future_QuantPosition t
                                WHERE t.HistoryNo = %s AND tradingDay = (SELECT MAX(tp.TradingDay) FROM quant.t_Future_QuantPosition tp WHERE tp.HistoryNo = %s)) t3 ON (t.HistoryNo = t3.HistoryNo AND t.ExchangeID = t3.ExchangeID AND t.InstrumentID = t3.InstrumentID AND t.PosiDirection = t3.PosiDirection AND t.HedgeFlag = t3.HedgeFlag)) t]
2024-08-12 15:15:37.401 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.deal_future_quant_data.10] = [INSERT INTO quant.t_Future_QuantProfit(HistoryNo, ExchangeID, InstrumentID, InstrumentName, FullInstrumentID, SpecInstrumentID, PosiDirection, HedgeFlag, ContributionRatio)
                        SELECT t.HistoryNo, t.ExchangeID, t.InstrumentID, t.InstrumentName, t.FullInstrumentID, t.SpecInstrumentID, t.PosiDirection, HedgeFlag, CASE WHEN t.Profit > 0 AND t1.TotalGain > 0 THEN t.Profit / t1.TotalGain WHEN t.Profit < 0 AND t1.TotalLose < 0 THEN t.Profit / t1.TotalLose ELSE 0 END AS ContributionRatio
                        FROM quant.t_Future_QuantProfit t,
                            (SELECT t.HistoryNo, SUM(IF(t.Profit > 0, t.Profit, 0)) AS TotalGain, SUM(IF(t.Profit < 0, t.Profit, 0)) AS TotalLose
                            FROM quant.t_Future_QuantProfit t
                            WHERE t.HistoryNo = %s
                            GROUP BY t.HistoryNo) t1
                        WHERE t.HistoryNo = %s AND t.HistoryNo = t1.HistoryNo
                        ON DUPLICATE KEY UPDATE ContributionRatio = VALUES(ContributionRatio)]
2024-08-12 15:15:37.534 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_future_quant_test_profit] = [SELECT HistoryNo, TradingDay, '15:00:00' AS TradingTime, PreAsset AS LastAsset, TotalAsset AS Asset, TodayProfit AS DayProfit, TodayBuyCapital AS DayBuyCapital, TodaySellCapital AS DaySellCapital, Profit AS TotalProfit, ProfitRatio AS TotalProfitRatio
                    FROM quant.t_future_quantasset
                    WHERE HistoryNo = %s]
2024-08-12 15:15:37.566 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_future_quant_bench_profit] = [SELECT t1.HistoryNo, CONCAT(CASE WHEN t2.ExchangeID = '1' THEN 'sh' WHEN t2.ExchangeID = '2' THEN 'sz' WHEN t2.ExchangeID = '4' THEN 'bj' ELSE '' END, t2.SecurityID) AS BenchmarkStockID, t2.SecurityName AS BenchmarkStockName, t2.TradingDay, t2.TradingTime, IF(t2.LastClosingPrice = 0, t2.ClosingPrice, t2.LastClosingPrice) AS LastClosingPrice, t2.ClosingPrice, ROUND(t2.ClosingPrice - t3.LastClosingPrice, 4) AS TotalProfit, ROUND((t2.ClosingPrice - t3.LastClosingPrice) / t3.LastClosingPrice, 6) AS TotalProfitRatio
                    FROM quant.t_future_quantasset t1, quant.t_quantmarketdata t2, 
                        (SELECT t.ExchangeID, t.SecurityID, IF(t.LastClosingPrice = 0, t.ClosingPrice, t.LastClosingPrice) AS LastClosingPrice
                            FROM quant.t_quantmarketdata t, (SELECT t.ExchangeID, t.SecurityID, MIN(TradingDay) AS MinTradingDay FROM quant.t_quantmarketdata t WHERE t.FullSecurityID IN ('000001.SH', '000016.SH', '000300.SH', '000905.SH', '399006.SZ') GROUP BY t.ExchangeID, t.SecurityID) t1, (SELECT MIN(TradingDay) AS MinQuantTradingDay FROM quant.t_future_quantasset WHERE HistoryNo = %s) t2
                            WHERE t.ExchangeID = t1.ExchangeID AND t.SecurityID = t1.SecurityID AND ((t.TradingDay = t1.MinTradingDay AND t1.MinTradingDay > t2.MinQuantTradingDay) OR (t.TradingDay = t2.MinQuantTradingDay AND t1.MinTradingDay <= t2.MinQuantTradingDay))) t3
                    WHERE t1.HistoryNo = %s AND t1.TradingDay = t2.TradingDay AND t2.ExchangeID = t3.ExchangeID AND t2.SecurityID = t3.SecurityID AND t2.FullSecurityID IN ('000001.SH', '000016.SH', '000300.SH', '000905.SH', '399006.SZ')]
2024-08-12 15:15:37.626 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_future_quant_test_info] = [SELECT HistoryNo, BrokerID, UserID, InvestorID, QuantID, TestID, TestName, MDFrequency, InitalAmount, TestBeginTime, TestEndTime, ActualMDBeginDate, ActualMDEndDate, SetMDBeginDate, SetMDEndDate, ManualID
                    FROM quant.t_future_simtestinfo
                    WHERE HistoryNo = %s]
2024-08-12 15:15:37.681 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_quant_test_market] = [SELECT DISTINCT SecurityCategoryType FROM quant.t_simtestsubmd WHERE HistoryNo = %s]
2024-08-12 15:15:37.710 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_future_quant_test_history] = [SELECT t.InitAsset, t.TotalAsset, (SELECT COUNT(1) FROM quant.t_future_quantasset t WHERE t.HistoryNo = %s) AS TestTradeDays FROM quant.t_future_quantasset t WHERE t.HistoryNo = %s ORDER BY t.TradingDay DESC LIMIT 1]
2024-08-12 15:15:37.726 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.save_future_quant_history.0] = [INSERT INTO quant.t_quanttesthistory(HistoryNo, TestID, TestInvestorID, TestUserID, StrategyName, TestDate, TestTime, TestTradeDateBegin, TestTradeDateEnd, TestTradeDays, TestKind, InitAsset, Asset, TestDataStatus, TestDataFileStatus, TestRunTime)
                            SELECT t.HistoryNo, t.QuantID AS TestID, t.UserID AS TestInvestorID, t2.UserID AS TestUserID, t.TestID AS StrategyName, substr(t.TestBeginTime, 1, 8) AS TestDate, CONCAT(substr(t.TestBeginTime, 9, 2), ':', substr(t.TestBeginTime, 11, 2), ':', substr(t.TestBeginTime, 13, 2)) AS TestTime, t.SetMDBeginDate AS TestTradeDateBegin, t.SetMDEndDate AS TestTradeDateEnd, %s AS TestTradeDays, '1' AS TestKind, %s AS InitAsset, %s AS Asset, %s AS TestDataStatus, %s AS TestDataFileStatus, 1000 * TIMESTAMPDIFF(SECOND, t.TestBeginTime, t.TestEndTime) AS TestRunTime
                            FROM quant.t_future_simtestinfo t, siminfo.t_investor t1, simtrade.t_user t2
                            WHERE t.HistoryNo = %s AND t.UserID = t1.InvestorID AND t1.OpenId = t2.Mobile LIMIT 1
                            ON DUPLICATE KEY UPDATE TestDataFileStatus = VALUES(TestDataFileStatus)]
2024-08-12 15:15:37.753 | INFO     | 8044:19976 | nxpy.service.service_player:info:75 - quant_clearer deal[8784] finished
2024-08-12 15:15:37.753 | INFO     | 8044:19976 | nxpy.service.service_player:info:75 - quant_clearer fit[8784] begin
2024-08-12 15:15:37.873 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_future_quant_orders] = [SELECT TradingDay,FullInstrumentID AS InstrumentID,InstrumentName,Direction,OffsetFlag,HedgeFlag,SimOrderType,OrderPriceType,VolumeCondition,TimeCondition,ROUND(LimitPrice, 4) AS LimitPrice,Volume,OrderLocalID,OrderSysID,OrderStatus,VolumeTraded,InsertTime,InsertMillisec,CancelTime,ROUND(Turnover, 6) AS Turnover
                    FROM quant.t_future_quantorder
                    WHERE HistoryNo = %s
                    ORDER BY TradingDay, OrderLocalID, OrderSysID]
2024-08-12 15:15:37.899 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_future_quant_trades] = [SELECT TradingDay,TradeID,OrderLocalID,OrderSysID,TradeDate,TradeTime,FullInstrumentID AS InstrumentID,InstrumentName,Direction,OffsetFlag,HedgeFlag,Volume,ROUND(Price, 4) AS Price, ROUND(TradingAmount, 2) AS TradingAmount, ROUND(TotalPosCost, 2) AS TotalPosCost, ROUND(TradingFee, 2) AS TradingFee, ROUND(BeforeTradeTodayAmount, 4) AS BeforeTradeTodayAmount, ROUND(AfterTradeTodayAmount, 4) AS AfterTradeTodayAmount
                    FROM quant.t_future_quanttrade
                    WHERE HistoryNo = %s 
                    ORDER BY TradingDay, TradeID, OrderLocalID, OrderSysID]
2024-08-12 15:15:37.936 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_future_quant_assets] = [SELECT TradingDay,PreAmount,PreMargin,PreAsset,Amount,Margin,TotalAsset, MaxTodayLongAmount, MaxTodayShortAmount
                    FROM quant.t_future_quantasset
                    WHERE HistoryNo = %s 
                    ORDER BY TradingDay]
2024-08-12 15:15:37.951 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_future_quant_positions] = [SELECT TradingDay,FullInstrumentID AS InstrumentID,InstrumentName,PosiDirection,HedgeFlag,Position,ROUND(SettlementPrice, 4) AS SettlementPrice,ROUND(PositionCost, 2) AS TotalPosCost,ROUND(OpenCost, 2) AS OpenPosCost,ROUND(UseMargin, 2) AS Margin,ROUND(Commission, 2) AS TradingFee,ROUND(Profit, 2) AS Profit,YdPosition,ROUND(TodayProfit, 2) AS TodayProfit,ROUND(TodayBuyCapital, 2) AS TodayBuyCapital,ROUND(TodaySellCapital, 2) AS TodaySellCapital,ROUND(BuyCapital, 2) AS BuyCapital,ROUND(SellCapital, 2) AS SellCapital,ROUND(ReturnRatio, 4) AS ReturnRatio,ROUND(ContributionRatio, 4) AS ContributionRatio,ROUND(LastSettlementPrice, 2) AS LastSettlementPrice,ROUND(OpenCost, 2) AS TotalOpenPosCost
                    FROM quant.t_future_quantposition
                    WHERE historyno = %s
                    UNION
                    SELECT t1.TradingDay,'000000' AS InstrumentID,'000000' AS InstrumentName,'' AS PosiDirection,'' AS HedgeFlag,0 AS Position,ROUND(t2.TotalAsset, 2) AS SettlementPrice,ROUND(t2.Amount, 2) AS TotalPosCost,0 AS OpenPosCost,ROUND(t2.Margin, 2) AS Margin,0 AS TradingFee,ROUND(t2.Profit, 2) AS Profit,0 AS YdPosition,ROUND(t2.TodayProfit, 2) AS TodayProfit,0 AS TodayBuyCapital,0 AS TodaySellCapital,0 AS BuyCapital,0 AS SellCapital,0 AS ReturnRatio,0 AS ContributionRatio,0 AS LastSettlementPrice,0 AS TotalOpenPosCost
                        FROM quant.t_future_quantposition t1, quant.t_future_quantasset t2
                        WHERE t1.HistoryNo = %s AND t1.HistoryNo = t2.HistoryNo AND t1.TradingDay = t2.TradingDay
                ORDER BY TradingDay, InstrumentID DESC]
2024-08-12 15:15:37.970 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_future_quant_profits] = [SELECT FullInstrumentID AS InstrumentID,InstrumentName,PosiDirection,TradingCount,ROUND(TradingFee, 2) AS TradingFee,ROUND(Profit, 2) AS Profit,ROUND(BuyCapital, 2) AS BuyCapital,ROUND(SellCapital, 2) AS SellCapital,ROUND(ContributionRatio, 4) AS ContributionRatio,ROUND(ReturnRatio, 4) AS ReturnRatio
                    FROM quant.t_future_quantprofit
                    WHERE HistoryNo = %s ORDER BY InstrumentID]
2024-08-12 15:15:37.984 | DEBUG    | 8044:19976 | nxpy.db.executor:make_statement:465 - sql [quant_data_clear.get_future_quant_month_summary] = [SELECT t.TradeMonth, ROUND(t1.PreAsset, 2) AS LastAsset, ROUND(t2.TotalAsset, 2) AS Asset, ROUND(t.BuyTradingAmount, 2) AS BuyTradingAmount, ROUND(t.SellTradingAmount, 2) AS SellTradingAmount, t3.Volume
                    FROM (SELECT HistoryNo, SUBSTR(TradingDay, 1, 6) AS TradeMonth, MIN(TradingDay) AS FirstTradingDay, MAX(TradingDay) AS LastTradingDay, SUM(TodayBuyCapital) AS BuyTradingAmount, SUM(TodaySellCapital) AS SellTradingAmount
